,Ticker,Optimization Periods,Recalibration Months,Number of Strategies,Metric,Sortino,Sharpe,Rolling Sortino,Rolling Sharpe,Rollling CAGR,MaxDrawupByMaxDrawdown,Outperformance
28,GOLDBEES.NS,1,6,3,maxdrawup_by_maxdrawdown,-0.1129281220923153,-0.1384050523953522,-525606.0018306702,-0.3615514628032333,0.0456609774238502,6.63158784027589,0.028005601719650386
29,GOLDBEES.NS,1,6,3,outperformance,-0.012477058356172771,-0.010811968501830986,-0.6422220637993749,-0.2216375535911802,0.049039888284709426,5.819178547408417,0.1113767268995316
30,GOLDBEES.NS,1,6,5,rolling_sharpe,-0.1608097799876338,-0.1594548032955577,-1.2282679688686358,-0.4336409846710463,0.048053029235858705,4.7557847431214775,-0.018740055531199395
31,GOLDBEES.NS,1,6,5,rolling_sortino,-0.09450597681063788,-0.10184845556382006,-1.2754211239381705,-0.3056323174524774,0.05193854801799489,6.535299757246949,0.038048404606090935
32,GOLDBEES.NS,1,6,5,rolling_cagr,0.04783806468808652,0.04245497351081612,-0.41786564274736276,-0.08451824159130697,0.052281133233526386,6.430078097240041,0.1637370092474959
33,GOLDBEES.NS,1,6,5,maxdrawup_by_maxdrawdown,0.04012394467524863,0.04717480780554253,-789426.0576264723,-0.10833291308684825,0.05434301071297698,4.7940937829908075,0.15805071512473745
34,GOLDBEES.NS,1,6,5,outperformance,0.04783806468808652,0.04245497351081612,-0.41786564274736276,-0.08451824159130697,0.052281133233526386,6.430078097240041,0.1637370092474959
35,GOLDBEES.NS,1,6,7,rolling_sharpe,-0.03240638966406167,-0.032709815607094114,-1.1206539877686614,-0.17343745977201377,0.049814600405144745,6.644185316895597,0.09419910057231329
36,GOLDBEES.NS,1,6,7,rolling_sortino,-0.05553710240028403,-0.06227146775265461,-1.242451936614753,-0.1447516099757355,0.0479940955760666,7.61082851844655,0.07471488527889769
37,GOLDBEES.NS,1,6,7,rolling_cagr,-0.14044572733614938,-0.1415138414350389,-1.1193487665589847,-0.18345134347439912,0.03752086041172624,4.843336176120041,0.0026115323405040414
38,GOLDBEES.NS,1,6,7,maxdrawup_by_maxdrawdown,0.09669678424527907,0.12689021000695022,-789425.8997094628,0.011879474635270624,0.057219692637439486,8.20559643270445,0.21287984233622326
39,GOLDBEES.NS,1,6,7,outperformance,-0.07818720740299728,-0.07863816748718505,-1.052428882671272,-0.1375167440747844,0.04192866886765387,5.9468463221126555,0.05656596702261574
40,GOLDBEES.NS,1,12,1,rolling_sharpe,-0.369136286207884,-0.3127656374711368,-0.9514040669250077,-0.4793108704592955,0.0367716642874556,3.327650906659446,-0.15971230292595306
41,GOLDBEES.NS,1,12,1,rolling_sortino,-0.369136286207884,-0.3127656374711368,-0.9514040669250077,-0.4793108704592955,0.0367716642874556,3.327650906659446,-0.15971230292595306
42,GOLDBEES.NS,1,12,1,rolling_cagr,-0.369136286207884,-0.3127656374711368,-0.9514040669250077,-0.4793108704592955,0.0367716642874556,3.327650906659446,-0.15971230292595306
43,GOLDBEES.NS,1,12,1,maxdrawup_by_maxdrawdown,-0.369136286207884,-0.3127656374711368,-0.9514040669250077,-0.4793108704592955,0.0367716642874556,3.327650906659446,-0.15971230292595306
44,GOLDBEES.NS,1,12,1,outperformance,-0.369136286207884,-0.3127656374711368,-0.9514040669250077,-0.4793108704592955,0.0367716642874556,3.327650906659446,-0.15971230292595306
45,GOLDBEES.NS,1,12,3,rolling_sharpe,-0.1537981571580988,-0.12774261526336375,-0.5353775569447776,-0.20486283433648506,0.04210222786661589,3.1640254913476324,0.0013580560814729914
46,GOLDBEES.NS,1,12,3,rolling_sortino,-0.004909423036031871,-0.004377884827206815,-0.5096350417363188,-0.11503780763526812,0.05031154494486456,5.526866947407276,0.12232604180588136
47,GOLDBEES.NS,1,12,3,rolling_cagr,0.10786522718918731,0.09262365935421701,-0.45451956882900324,-0.07055584154931534,0.05815075459474956,6.292249038394982,0.21587479056955083
48,GOLDBEES.NS,1,12,3,maxdrawup_by_maxdrawdown,-0.11912089311475749,-0.13751597158128356,-0.7582335348248243,-0.23215019441939105,0.0480937324775234,5.200842939226855,0.03487261629200722
49,GOLDBEES.NS,1,12,3,outperformance,0.10786522718918731,0.09262365935421701,-0.45451956882900324,-0.07055584154931534,0.05815075459474956,6.292249038394982,0.21587479056955083
50,GOLDBEES.NS,1,12,5,rolling_sharpe,-0.2937389127390834,-0.2677314207113509,-81864.60749763546,-0.3526038414105084,0.03618361981106153,3.2898412613788546,-0.1175755650424195
51,GOLDBEES.NS,1,12,5,rolling_sortino,-0.13006432683173705,-0.14172965179931388,-1.0009680072060423,-0.22807711942914408,0.05069025869369927,6.461305254787361,0.010489951357467664
52,GOLDBEES.NS,1,12,5,rolling_cagr,0.13689427107495286,0.1215936401463891,-0.3345978913736071,0.0403568936732598,0.05967944099410962,8.289997845377407,0.23916438705186405
53,GOLDBEES.NS,1,12,5,maxdrawup_by_maxdrawdown,-0.06288041956545548,-0.077090199055759,-0.5672208997605167,-0.12706275700143901,0.051989564218126706,6.726278074552184,0.06808894003113841
54,GOLDBEES.NS,1,12,5,outperformance,0.12504767850074874,0.10771768367340624,-0.3579683446709709,0.023916361334082512,0.05828546672365781,8.289997845377407,0.22824978144798513
55,GOLDBEES.NS,1,12,7,rolling_sharpe,-0.17700420890370547,-0.16987408535047313,-202221.69635803072,-0.351408793580738,0.04230591585280938,4.887317282347162,-0.017812610648021865
56,GOLDBEES.NS,1,12,7,rolling_sortino,-0.23712549639497077,-0.2662822336786367,-72153.32065213556,-0.2924250834998175,0.03702590001569868,5.1865249853773,-0.07347268412001418
57,GOLDBEES.NS,1,12,7,rolling_cagr,-0.13147619535828373,-0.12077536602790118,-0.6555814823609422,-0.17090179213768938,0.039901227280806306,5.500723643118671,0.02012585713156434
58,GOLDBEES.NS,1,12,7,maxdrawup_by_maxdrawdown,-0.12947231774883258,-0.1655920338110225,-0.6602265089613515,-0.18244714102283327,0.042910291469930056,5.5925655913036945,0.011929492239416861
59,GOLDBEES.NS,1,12,7,outperformance,-0.1862397175893629,-0.1650164711409786,-0.6854978369440003,-0.1943439635445148,0.03848353868715096,4.275535443258452,-0.022679402426454276
60,GOLDBEES.NS,2,3,1,rolling_sharpe,0.13655632013819108,0.11793592303591227,-0.6496973893908393,-0.23104848494003527,0.0677149336083736,8.449267985416062,0.23332791729698754
61,GOLDBEES.NS,2,3,1,rolling_sortino,0.13655632013819108,0.11793592303591227,-0.6496973893908393,-0.23104848494003527,0.0677149336083736,8.449267985416062,0.23332791729698754
62,GOLDBEES.NS,2,3,1,rolling_cagr,0.13655632013819108,0.11793592303591227,-0.6496973893908393,-0.23104848494003527,0.0677149336083736,8.449267985416062,0.23332791729698754
63,GOLDBEES.NS,2,3,1,maxdrawup_by_maxdrawdown,0.13655632013819108,0.11793592303591227,-0.6496973893908393,-0.23104848494003527,0.0677149336083736,8.449267985416062,0.23332791729698754
64,GOLDBEES.NS,2,3,1,outperformance,0.13655632013819108,0.11793592303591227,-0.6496973893908393,-0.23104848494003527,0.0677149336083736,8.449267985416062,0.23332791729698754
65,GOLDBEES.NS,2,3,3,rolling_sharpe,-0.2997291592366876,-0.25603795392765616,-0.719853754140431,-0.3115740369822036,0.03282540667630162,3.467446891658203,-0.13306415888862255
66,GOLDBEES.NS,2,3,3,rolling_sortino,-0.20463825536454072,-0.18963372182780908,-0.8367468019596853,-0.3734429465742429,0.033830051207501065,4.870648438680312,-0.06164244291071275
